Date,Income,Outcome,Balance
2017-01-09,1.3430284451958885,1.487864846148386,-0.1559036386263838
2017-01-10,1.0686103210858036,1.1941824549802276,-0.12557213390759098
2017-01-11,0.9444291149567445,0.9366625183417425,0.0077665966202687545
2017-01-12,1.6722020837242924,0.8753789642569223,0.8003907709476724
2017-01-13,0.9559239896622695,0.9756451203419984,-0.019721130679728725
2017-01-14,0.0,0.0,0.0
2017-01-15,0.0,0.0,0.0
2017-01-16,1.0823413586798478,1.0243449325493723,0.0579964261304756
2017-01-17,0.8963335667054485,1.4483640095249777,-0.5485185355650501
2017-01-18,0.7547589142354276,0.8795602298573381,-0.12480131562191048
2017-01-19,0.9498771712289817,0.9552678729316222,-0.005390701700006988
2017-01-20,1.0241865620952701,1.1380867931497325,-0.11390023104129549
2017-01-21,0.0,0.0,0.0
2017-01-22,0.0,0.0,0.0
2017-01-23,1.1107177636043406,1.2200637878081988,-0.10934602420385839
2017-01-24,1.0404757744250093,0.967099810132594,0.07337596429241532
2017-01-25,1.0799640656748748,1.1937266380122407,-0.11376257233736582
2017-01-26,0.9782956311800286,1.112359273893516,-0.13406364271348736
2017-01-27,1.196395889745701,1.395696227360433,-0.19848347820723888
2017-01-28,0.0,0.0,0.0
2017-01-29,0.0,0.0,0.0
2017-01-30,1.3037324465467592,1.461530955066114,-0.1547027394449702
2017-01-31,1.2604019846416386,1.2874019288241763,-0.02699994416937068
2017-02-01,0.9535028694125403,0.8601942251291382,0.09330864428340203
2017-02-02,0.9822268561291105,0.8989108102198515,0.08331604590925908
2017-02-03,0.9875557893465012,0.9807645904058155,0.006791198935418914
2017-02-04,0.0,0.0,0.0
2017-02-05,0.0,0.0,0.0
2017-02-06,0.9111923489453346,0.9434745893533297,-0.03228224040799516
2017-02-07,0.9119310502594479,0.9532203415877984,-0.0412892913283506
2017-02-08,1.1024221678878618,0.9054784032195878,0.19694376466827418
2017-02-09,1.5010317916895224,1.0717165026728905,0.4346808287785116
2017-02-10,1.147702380212817,0.9641494958447594,0.18355288435489064
2017-02-11,0.0,0.0,0.0
2017-02-12,0.0,0.0,0.0
2017-02-13,1.1024737343208666,1.29294362217197,-0.19046988785110308
2017-02-14,0.982352785046438,1.0685305557955502,-0.08617777074911219
2017-02-15,1.0797501307895907,1.0455795814722522,0.034170549317338435
2017-02-16,1.1274411676292124,0.8573460728820845,0.270095094760295
2017-02-17,1.002798216997122,0.9187118264698813,0.08408639051407372
2017-02-18,0.0,0.0,0.0
2017-02-19,0.0,0.0,0.0
2017-02-20,1.119652580240115,1.1444110985216633,-0.02475851828154834
2017-02-21,1.2875369255930598,1.1564679953704227,0.131068930222637
2017-02-22,1.4351970639838416,1.4220301184427053,0.022755521392292838
2017-02-23,0.0,0.0,0.0
2017-02-24,0.0582287574507276,0.0051352494037719,0.05309350805353918
2017-02-25,0.0,0.0,0.0
2017-02-26,0.0,0.0,0.0
2017-02-27,1.7643707025122455,1.882873212382471,-0.11886215537581134
2017-02-28,1.5010317916895224,1.711702920347701,-0.21112799001511892
2017-03-01,0.9424913810469185,1.1401593375688304,-0.1976679565219119
2017-03-02,1.0302432793328802,0.8674934692546655,0.16274981007821462
2017-03-03,0.9810719145252401,0.9122794827942109,0.06879243173102925
2017-03-04,0.0,0.0,0.0
2017-03-05,0.0,0.0,0.0
2017-03-06,1.0009637632255912,1.089702311078183,-0.08873854785259175
2017-03-07,0.9395876075006451,0.8876461851668224,0.05194142233382271
2017-03-08,0.0,0.0,0.0
2017-03-09,1.3561953907370246,1.0635391427698004,0.298185265101537
2017-03-10,1.126412496190397,1.0095617742266925,0.11685072196370454
2017-03-11,0.0,0.0,0.0
2017-03-12,0.0,0.0,0.0
2017-03-13,1.2392066376686697,1.4088631729015693,-0.16365134166205517
2017-03-14,1.47469790060725,1.1213323624027178,0.35835827147991134
2017-03-15,1.2574723947705782,1.2484538243002399,0.009018570472971646
2017-03-16,1.0262417627898632,0.9844830493915376,0.04175871339832548
2017-03-17,1.0907661067399257,1.0308713149319388,0.059894791807986784
2017-03-18,0.0,0.0,0.0
2017-03-19,0.0,0.0,0.0
2017-03-20,1.3166945541136161,1.4351970639838416,-0.11852767337785246
2017-03-21,1.167639682907712,1.0765658477006557,0.09107383522022332
2017-03-22,1.1074993506207047,1.0837461450372363,0.023753205596635397
2017-03-23,1.111859819429625,1.0325245714137308,0.07933524801589417
2017-03-24,1.0974852936672381,1.114761417822829,-0.01727612415559073
2017-03-25,0.0,0.0,0.0
2017-03-26,0.0,0.0,0.0
2017-03-27,2.8440602368854107,1.487864846148386,1.3430284451958885
2017-03-28,1.3430284451958885,2.5938882716038236,-1.2440184535440715
2017-03-29,1.4351970639838416,1.0986140019623232,0.33127144967081507
2017-03-30,1.4351970639838416,1.47469790060725,-0.039910246099323164
2017-03-31,1.47469790060725,1.5141987372306585,-0.03282626208581492
2017-04-01,0.0,0.0,0.0
2017-04-02,0.0,0.0,0.0
2017-04-03,1.2119833307386667,1.2702118776367681,-0.05822854689810145
2017-04-04,1.1542492107564735,1.3693623362781608,-0.20996424738784375
2017-04-05,1.0582995282253362,1.0162294827288643,0.042070045496472
2017-04-06,1.1500329964748484,0.8957587933893124,0.254274203085536
2017-04-07,1.008497744733164,0.9737377965330882,0.034759948200075774
2017-04-08,0.0,0.0,0.0
2017-04-09,0.0,0.0,0.0
2017-04-10,1.2553399414471162,1.1660587667439137,0.08928117470320256
2017-04-11,1.072781824739129,0.9481474275391992,0.12463439719992984
2017-04-12,0.9860917242415954,0.9854906956410419,0.000601028594891709
2017-04-13,1.0850963839914833,0.9279488533414355,0.15714753063688083
2017-04-14,1.1055410982382996,1.1205787886681084,-0.015037690429808726
2017-04-15,0.0,0.0,0.0
2017-04-16,0.0,0.0,0.0
2017-04-17,1.0336962493509083,1.1821763927983078,-0.14848014343423252
2017-04-18,0.885176027775325,0.9558394099837145,-0.0706633822083895
2017-04-19,1.0413671509626006,0.9313233992806169,0.11004375168198356
2017-04-20,1.167651615899785,1.042982887232385,0.1246687286673999
2017-04-21,0.9113010897451196,0.9984635816958527,-0.0871624919507331
2017-04-22,0.0,0.0,0.0
2017-04-23,0.0,0.0,0.0
2017-04-24,1.1196052210938867,1.250073971944457,-0.13046875085057005
2017-04-25,1.2227792698593123,1.4088631729015693,-0.18768458089527243
2017-04-26,1.3006290660561657,1.3561953907370246,-0.050824213048285306
2017-04-27,1.5010317916895224,1.47469790060725,0.016802850898881474
2017-04-28,1.5010317916895224,1.9355409945470157,-0.4322620672817404
2017-04-29,0.0,0.0,0.0
2017-04-30,0.0,0.0,0.0
2017-05-01,0.0,0.0,0.0
2017-05-02,1.2300685631842494,1.395696227360433,-0.16728541813106482
2017-05-03,0.9407604268539976,1.016388559062917,-0.07562813220891931
2017-05-04,1.1145801199112921,0.8358375723352237,0.2787425475760685
2017-05-05,1.1514227496433356,0.9411555770809029,0.21026717256243255
2017-05-06,0.0,0.0,0.0
2017-05-07,0.0,0.0,0.0
2017-05-08,0.0,0.0,0.0
2017-05-09,0.0,0.0,0.0
2017-05-10,1.185414482965704,1.3561953907370246,-0.16519302427822471
2017-05-11,1.395696227360433,1.5273656827717947,-0.13168880364532176
2017-05-12,1.1776164247243481,1.0901981858050889,0.0874182389192593
2017-05-13,0.0,0.0,0.0
2017-05-14,0.0,0.0,0.0
2017-05-15,1.266279040105532,1.2778119762371938,-0.011532936127711791
2017-05-16,1.1878694248456052,1.0639395972480492,0.1239298275975559
2017-05-17,1.0974120010104076,1.174756780643732,-0.0773447796333244
2017-05-18,1.306750389440127,1.1755204745190182,0.13122991492110866
2017-05-19,1.0531972602886914,1.0429894382223008,0.01020782206112382
2017-05-20,0.0,0.0,0.0
2017-05-21,0.0,0.0,0.0
2017-05-22,1.3166945541136161,1.288598501794961,0.034013897794809615
2017-05-23,1.1081112797141295,2.0013757222526967,-0.89045353017925
2017-05-24,1.1155311209472236,1.104929852614684,0.010601268329906183
2017-05-25,1.395696227360433,1.487864846148386,-0.08104446942785046
2017-05-26,1.8038715391356541,1.1088678355775667,0.6988689322342088
2017-05-27,0.0,0.0,0.0
2017-05-28,0.0,0.0,0.0
2017-05-29,1.3166945541136161,1.382529281819297,-0.05366174212467478
2017-05-30,1.1498620269919,1.121067313869352,0.028794713122547888
2017-05-31,1.4351970639838416,1.4088631729015693,0.022566730962065466
2017-06-01,1.0282099914377312,0.9926121190873466,0.035597872363551435
2017-06-02,0.9489075482214723,1.0942120089785923,-0.14530446074395306
2017-06-03,0.0,0.0,0.0
2017-06-04,0.0,0.0,0.0
2017-06-05,1.2091642751765443,1.1434922611077871,0.06567201406875707
2017-06-06,1.4088631729015693,1.1623194681701445,0.2451412047482947
2017-06-07,0.937428128047106,1.0370228104769432,-0.09959468244300418
2017-06-08,1.0844776005022165,0.898836200104784,0.18564140039743246
2017-06-09,1.1843091193227226,0.9769860877520417,0.20732303157068102
2017-06-10,0.0,0.0,0.0
2017-06-11,0.0,0.0,0.0
2017-06-12,0.0,0.0,0.0
2017-06-13,1.5668665193952032,1.2451058484144761,0.32673609248777824
2017-06-14,1.4483640095249777,1.5273656827717947,-0.07702079257314716
2017-06-15,1.5273656827717947,1.1924553682615529,0.335582730036596
2017-06-16,1.0800258436139916,1.0080732604476332,0.07195258316635841
2017-06-17,0.0,0.0,0.0
2017-06-18,0.0,0.0,0.0
2017-06-19,1.167999975397501,1.2950841326127474,-0.12708415720207933
2017-06-20,1.177691922331046,1.0749059198435649,0.10278600248748108
2017-06-21,0.9708599300713573,1.1126974018976967,-0.14183747182633952
2017-06-22,1.0716419882551833,1.124310348501305,-0.05266836024612168
2017-06-23,1.2504747007428492,1.2565341436698556,-0.006059442927006521
2017-06-24,0.0,0.0,0.0
2017-06-25,0.0,0.0,0.0
2017-06-26,1.3129759230754166,1.487864846148386,-0.1732348627228186
2017-06-27,1.47469790060725,1.215561490152526,0.25733407686749543
2017-06-28,1.6853690292654286,1.3298614996547522,0.36128530459348657
2017-06-29,1.4220301184427053,1.5405326283129308,-0.11238904312366699
2017-06-30,1.6063673560186116,1.9223740490058794,-0.3220249775303776
2017-07-01,0.0,0.0,0.0
2017-07-02,0.0,0.0,0.0
2017-07-03,1.24348792225781,1.487864846148386,-0.24780503555810718
2017-07-04,1.4483640095249777,1.08202057871893,0.36969794684533125
2017-07-05,1.0753935324043125,0.9637936025894791,0.11159992980166629
2017-07-06,1.139609511914583,1.0758762105205488,0.06373330139403421
2017-07-07,1.0312892965897447,0.923644306380434,0.1076449902093107
2017-07-08,0.0,0.0,0.0
2017-07-09,0.0,0.0,0.0
2017-07-10,1.461530955066114,1.136590959562807,0.32447256455200363
2017-07-11,1.2685547927865586,1.0589211709299942,0.20963362185656442
2017-07-12,1.0928215633341054,1.0364953908427528,0.05632617250451943
2017-07-13,1.25564552645004,0.9211627984893678,0.3344827279606721
2017-07-14,1.0397022651053331,1.461530955066114,-0.4246252560639123
2017-07-15,0.0,0.0,0.0
2017-07-16,0.0,0.0,0.0
2017-07-17,1.2494891197265174,1.3430284451958885,-0.09529091700605528
2017-07-18,0.9899737017201213,1.0993779057055546,-0.1094042039722662
2017-07-19,1.2073471925957668,1.1273770570735246,0.07997013552224226
2017-07-20,2.0935443410406496,1.042624827356216,1.0543355899605564
2017-07-21,1.3101674877477294,1.3430284451958885,-0.037462128160119075
2017-07-22,0.0,0.0,0.0
2017-07-23,0.0,0.0,0.0
2017-07-24,1.395696227360433,2.2647146330754198,-0.8761677704467513
2017-07-25,1.4220301184427053,1.395696227360433,0.031147350824490976
2017-07-26,0.9712781957533455,1.5273656827717947,-0.5618687674371708
2017-07-27,1.3298614996547522,1.1371480143836674,0.19512377664295977
2017-07-28,1.098768273664781,1.3430284451958885,-0.24622969315986046
2017-07-29,0.0,0.0,0.0
2017-07-30,0.0,0.0,0.0
2017-07-31,1.5536995738540669,1.5800334649363392,-0.03414020270743388
2017-08-01,1.0936340528430444,1.2475609061634978,-0.15392685332045344
2017-08-02,1.3166945541136161,1.1018748625976622,0.21609908599622257
2017-08-03,1.240488166905819,0.9218293348692023,0.3186588320366168
2017-08-04,1.1833116460923485,0.9987325573497277,0.1845790887426209
2017-08-05,0.0,0.0,0.0
2017-08-06,0.0,0.0,0.0
2017-08-07,1.4088631729015693,1.2439663963263385,0.16740887059610787
2017-08-08,1.1354983416811129,1.0773112376782674,0.05818710398967851
2017-08-09,1.0539532752276721,1.1521298305245646,-0.09817655529689266
2017-08-10,1.1893375918358884,1.2751699510873895,-0.08583235925150103
2017-08-11,1.202165294185224,1.085407259802299,0.11675803438292502
2017-08-12,0.0,0.0,0.0
2017-08-13,0.0,0.0,0.0
2017-08-14,1.26349225276368,1.298052622776045,-0.03456037002553182
2017-08-15,1.2846304712171732,1.2750992225615336,0.009531248654322906
2017-08-16,1.014395064626589,1.194341740286873,-0.17994667566028408
2017-08-17,1.1250701083171017,0.9431859992693566,0.1818841090477451
2017-08-18,1.0496874276971535,0.9341117231128447,0.11557570458430894
2017-08-19,0.0,0.0,0.0
2017-08-20,0.0,0.0,0.0
2017-08-21,1.2817487882504426,1.2030608858702583,0.07868790238018425
2017-08-22,1.0077900547885348,1.084271148010242,-0.07648109322170714
2017-08-23,1.011272774348155,0.9426394117225254,0.06863336262562962
2017-08-24,1.1902787917925675,1.19688634626135,-0.006607554462199014
2017-08-25,1.068536373755274,1.2990810354317128,-0.23054466167643886
2017-08-26,0.0,0.0,0.0
2017-08-27,0.0,0.0,0.0
2017-08-28,1.3561953907370246,1.382529281819297,-0.025162831267353254
2017-08-29,1.0321816401473172,1.0889680414287652,-0.056786401281448025
2017-08-30,1.1309453594486127,1.2312289004575663,-0.10028354100895343
2017-08-31,1.382529281819297,1.145165522064105,0.23510325172421187
2017-09-01,0.9435791571267305,1.2091107597459265,-0.26553160261919617
2017-09-02,0.0,0.0,0.0
2017-09-03,0.0,0.0,0.0
2017-09-04,0.9775955160870007,1.0250542105066354,-0.04745869440646779
2017-09-05,1.3298614996547522,1.2286873827506652,0.10597465983322898
2017-09-06,1.073680547010302,0.9164898215765601,0.1571907254337419
2017-09-07,1.312621747224344,1.067942947209231,0.24467880002827985
2017-09-08,1.1990238685560055,1.0793915586797391,0.11963230987626627
2017-09-09,0.0,0.0,0.0
2017-09-10,0.0,0.0,0.0
2017-09-11,1.5010317916895224,1.225194566592867,0.28197085968003316
2017-09-12,1.134351243192192,1.3430284451958885,-0.211711240065958
2017-09-13,1.05428219970809,1.0969598511157554,-0.04267765140766556
2017-09-14,1.3561953907370246,1.2408953126677884,0.11232069140265166
2017-09-15,1.2435471335642323,1.073871651333704,0.16967548223052825
2017-09-16,0.0,0.0,0.0
2017-09-17,0.0,0.0,0.0
2017-09-18,1.1833666512970193,1.2158452660193677,-0.03247861473551532
2017-09-19,1.2158676743173065,1.0493640109763895,0.16650366335408395
2017-09-20,1.1751199530868515,1.0831039049899955,0.09201604808368893
2017-09-21,1.64586819264202,1.3430284451958885,0.29786835356288516
2017-09-22,1.278011638482685,1.6195343015597479,-0.34324105570109775
2017-09-23,0.0,0.0,0.0
2017-09-24,0.0,0.0,0.0
2017-09-25,1.8433723757590625,1.8565393213001986,-0.00924371429999333
2017-09-26,1.3126450447387827,1.3166945541136161,-0.007340099125881707
2017-09-27,1.2292207697104094,1.229443118142225,-0.000222348431157171
2017-09-28,1.9882087767115604,1.47469790060725,0.504844397249734
2017-09-29,1.7380368114299731,1.5932004104774755,0.1336820068551482
2017-09-30,0.0,0.0,0.0
2017-10-01,0.0,0.0,0.0
2017-10-02,1.2018504752165593,1.4483640095249777,-0.251222993324913
2017-10-03,1.058064780164898,1.1811877429488118,-0.12312296278391388
2017-10-04,1.3017481770568147,1.13450970220717,0.16723847484964457
2017-10-05,1.461530955066114,1.2182759514756871,0.23757126677466794
2017-10-06,1.0375726307327429,1.1829741368161055,-0.14540150608336277
2017-10-07,0.0,0.0,0.0
2017-10-08,0.0,0.0,0.0
2017-10-09,1.2352172496468667,1.2632304276039186,-0.028013177957051716
2017-10-10,1.5536995738540669,1.2393729180204693,0.31359538287564953
2017-10-11,1.1669189220177418,1.1408407808138907,0.026078141203851143
2017-10-12,1.5010317916895224,1.310159781200339,0.18699308780785764
2017-10-13,1.2699353452226751,1.2716787801394365,-0.001743434914127866
2017-10-14,0.0,0.0,0.0
2017-10-15,0.0,0.0,0.0
2017-10-16,1.47469790060725,1.259481885518373,0.22082996564490387
2017-10-17,1.23244618217646,1.3298614996547522,-0.09678237886422132
2017-10-18,1.110691913822345,1.1686997447528729,-0.05800783093052802
2017-10-19,1.4088631729015693,1.2827648118637118,0.1326465459598661
2017-10-20,1.2345654904115106,1.0614078694679978,0.1731576209435128
2017-10-21,0.0,0.0,0.0
2017-10-22,0.0,0.0,0.0
2017-10-23,1.47469790060725,1.47469790060725,0.0014250466090483139
2017-10-24,1.300420638285355,1.2551322859044944,0.04528835238086056
2017-10-25,1.7512037569711094,1.632701247100884,0.10682263645928138
2017-10-26,1.2595723197739273,1.3561953907370246,-0.09009036918402001
2017-10-27,1.382529281819297,1.3298614996547522,0.04219937892507324
2017-10-28,0.0,0.0,0.0
2017-10-29,0.0,0.0,0.0
2017-10-30,1.5141987372306585,1.7907045935945178,-0.28061305906746437
2017-10-31,2.040876558876105,1.47469790060725,0.5564525790968929
2017-11-01,1.1782223062660198,1.7512037569711094,-0.566744136195449
2017-11-02,1.461530955066114,1.0987631184764282,0.3654260888016775
2017-11-03,1.1702996695092713,1.632701247100884,-0.4678372935654837
2017-11-04,0.0,0.0,0.0
2017-11-05,0.0,0.0,0.0
2017-11-06,0.0,0.0,0.0
2017-11-07,1.461530955066114,1.8565393213001986,-0.3913195867944722
2017-11-08,1.202351947422686,1.3693623362781608,-0.1719451002999579
2017-11-09,1.30691952171283,1.4220301184427053,-0.1109021992819767
2017-11-10,0.0,0.0,0.0
2017-11-11,0.0,0.0,0.0
2017-11-12,0.0,0.0,0.0
2017-11-13,1.382529281819297,1.4483640095249777,-0.0741552405235675
2017-11-14,1.4220301184427053,1.2625262885343298,0.16556841855670124
2017-11-15,1.3430284451958885,1.1961981172465679,0.1428381314443677
2017-11-16,1.1645376013494633,1.382529281819297,-0.21920108452371284
2017-11-17,1.1925519723502835,1.1650565732425646,0.02749539909455192
2017-11-18,0.0,0.0,0.0
2017-11-19,0.0,0.0,0.0
2017-11-20,1.3121131344124801,1.461530955066114,-0.1516569091321166
2017-11-21,1.1779313981939519,1.1156920524249014,0.062239345769050464
2017-11-22,1.1121138422524672,1.1470196596423698,-0.03490581737673568
2017-11-23,1.2414188994567996,1.1187529661717206,0.12266593328507897
2017-11-24,1.25448257507719,1.2155121676303804,0.03897040744680975
2017-11-25,0.0,0.0,0.0
2017-11-26,0.0,0.0,0.0
2017-11-27,1.3561953907370246,1.8038715391356541,-0.45237123482504754
2017-11-28,1.4220301184427053,1.3693623362781608,0.05103751647319523
2017-11-29,1.6195343015597479,1.1142528535048255,0.5052844762417257
2017-11-30,1.711702920347701,1.3430284451958885,0.3664667353667915
2017-12-01,1.199286884744993,1.1019257718289142,0.09736111291607871
2017-12-02,0.0,0.0,0.0
2017-12-03,0.0,0.0,0.0
2017-12-04,1.5273656827717947,1.4088631729015693,0.11223947731387947
2017-12-05,1.3298614996547522,1.1492444264341877,0.18564406522920665
2017-12-06,1.395696227360433,1.0977810030528306,0.2963299485418014
2017-12-07,1.3561953907370246,1.1433432038449374,0.21704495890187414
2017-12-08,1.4220301184427053,1.1019388590486001,0.32634042225869264
2017-12-09,0.0,0.0,0.0
2017-12-10,0.0,0.0,0.0
2017-12-11,1.5273656827717947,1.5141987372306585,0.022118682768453624
2017-12-12,1.5273656827717947,1.4351970639838416,0.0962161441279314
2017-12-13,1.199346930506589,1.2296666999481634,-0.030319769441574277
2017-12-14,1.47469790060725,1.1603322128777944,0.3122291488344617
2017-12-15,2.3305493607811005,1.3561953907370246,0.9761226429407082
2017-12-16,0.0,0.0,0.0
2017-12-17,0.0,0.0,0.0
2017-12-18,1.64586819264202,2.5807213260626876,-0.9338122580140399
2017-12-19,1.882873212382471,1.4483640095249777,0.4338393998769726
2017-12-20,2.3173824152399645,1.6063673560186116,0.7036327368835713
2017-12-21,1.9882087767115604,1.7643707025122455,0.22802001572487982
2017-12-22,1.632701247100884,1.7512037569711094,-0.126948524759399
2017-12-23,0.0,0.0,0.0
2017-12-24,0.0,0.0,0.0
2017-12-25,2.8308932913442746,3.765746424764942,-0.9359826802000116
2017-12-26,2.3832171429456452,2.8308932913442746,-0.4553665429095125
2017-12-27,2.712390781474049,2.475385761733598,0.23635732863042389
2017-12-28,3.265402494201768,2.725557727015185,0.5413793462487997
2017-12-29,2.0145426677938327,1.8302054302179263,0.17613350998218452
2017-12-30,0.005620279175982872,0.0026386787376776735,0.0029816004369885045
2017-12-31,0.0,0.0,0.0
2018-01-01,0.0,0.0,0.0
2018-01-02,0.0,0.0,0.0
2018-01-03,0.0065850720264568115,0.007369691178954827,-0.0007846191530246928
2018-01-04,0.0007715172498244797,0.0,0.0007715172498244797
2018-01-05,0.0007414149773483007,6.567672435918717e-07,0.0007407582101047088
2018-01-06,0.01109286991687414,0.11794359768052627,-0.10685072775575197
2018-01-07,0.0,0.0,0.0
2018-01-08,0.0,0.0,0.0
2018-01-09,1.64586819264202,2.212046850910875,-0.5670238532328253
2018-01-10,1.3561953907370246,1.5536995738540669,-0.19715752815942825
2018-01-11,1.5800334649363392,1.3430284451958885,0.23383580074323843
2018-01-12,1.711702920347701,1.3028258129690256,0.4041623867585738
2018-01-13,0.0,0.0,0.0
2018-01-14,0.0,0.0,0.0
2018-01-15,1.3561953907370246,3.752579479223806,-2.3832171429456452
2018-01-16,1.0214962116482746,1.3693623362781608,-0.34461986750651463
2018-01-17,1.0544710214493138,1.461530955066114,-0.4074156694744133
2018-01-18,0.961359556625818,1.139613275936138,-0.17825371929715308
2018-01-19,1.2309964554670734,1.234835879892497,-0.003839424435957178
2018-01-20,0.0,0.0,0.0
2018-01-21,0.0,0.0,0.0
2018-01-22,1.4088631729015693,1.5273656827717947,-0.12514092156306056
2018-01-23,1.1662105837327141,1.269988474493114,-0.10377789076039978
2018-01-24,1.1082018843367922,1.2727164828520332,-0.16451459851524108
2018-01-25,1.8433723757590625,2.0145426677938327,-0.17135410774280005
2018-01-26,1.2128471625133628,1.632701247100884,-0.41410228426201806
2018-01-27,0.0,0.0,0.0
2018-01-28,0.0,0.0,0.0
2018-01-29,1.3298614996547522,1.711702920347701,-0.37972320948829985
2018-01-30,1.3082871506470617,1.3060811389578082,0.0022060116918868654
2018-01-31,1.47469790060725,1.0180909558758289,0.4529646345236884
2018-02-01,1.1263454326706657,1.1140638383280046,0.012281594340027683
2018-02-02,1.114233400896488,1.027538672125428,0.08669472877106
2018-02-03,0.0,0.0,0.0
2018-02-04,0.0,0.0,0.0
2018-02-05,1.1090642890252627,1.0927534145288877,0.016310874483208018
